1423773938 procs -----------memory---------- ---swap-- -----io---- -system-- ----cpu----
1423773938  r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa
1423778528  0  0      0 394280  94268 190828    0    0     0     0 1038  158  0  0 100  0
1423778529  0  0      0 394280  94268 190828    0    0     0     0 1039  135  0  0 100  0
1423778530  0  0      0 394280  94268 190828    0    0     0     0 1039  142  0  0 100  0
1423778531  0  0      0 394280  94268 190828    0    0     0     0 1074  174  0  0 100  0
1423778532  0  0      0 394280  94276 190820    0    0     0    60 1050  149  0  0 100  0
1423778533  0  0      0 394280  94276 190820    0    0     0     0 1040  152  0  0 100  0
1423778534  0  0      0 394280  94276 190832    0    0     0     0 1040  159  0  0 100  0
1423778535  0  0      0 394280  94276 190832    0    0     0     0 1096  164  0  0 100  0
1423778536  0  0      0 394280  94276 190832    0    0     0     0 1043  163  0  0 100  0
1423778537  0  0      0 394280  94276 190832    0    0     0    12 1045  165  0  0 100  0
1423778538  0  0      0 394280  94276 190832    0    0     0     0 1043  154  0  0 100  0
1423778539  0  0      0 394280  94284 190824    0    0     0    48 1080  189  0  0 100  0
1423778540  0  0      0 394280  94284 190832    0    0     0     0 1048  167  0  0 100  0
1423778541  0  0      0 394280  94284 190832    0    0     0     0 1043  158  0  0 100  0
1423778542  0  0      0 394280  94284 190832    0    0     0     0 1045  163  0  0 100  0
1423778543  0  0      0 394280  94284 190832    0    0     0     0 1074  180  0  0 100  0
1423778544  0  0      0 394280  94284 190832    0    0     0    72 1051  150  0  0 100  0
1423778545  0  0      0 394280  94284 190832    0    0     0     0 1145  244  0  0 100  0
1423778546  0  0      0 394280  94284 190832    0    0     0    12 1048  169  0  0 100  0
1423778547  0  0      0 394280  94284 190832    0    0     0     0 1068  157  0  0 100  0
1423778548  0  0      0 394280  94284 190832    0    0     0     0 1041  154  0  0 100  0
1423778549  0  0      0 394280  94284 190832    0    0     0     0 1047  161  0  0 100  0
1423778550  0  0      0 394280  94284 190832    0    0     0     0 1044  160  0  0 100  0
1423778551  0  0      0 394280  94284 190832    0    0     0     0 1073  180  0  0 100  0
1423778552  0  0      0 394280  94292 190824    0    0     0    44 1055  170  0  0 99  1
1423778553  0  0      0 394280  94292 190832    0    0     0     0 1042  149  0  0 100  0
1423778554  0  0      0 394280  94292 190832    0    0     0     0 1036  145  0  0 100  0
1423778555  1  0      0 394280  94292 190832    0    0     0     0 1095  181  0  0 100  0
1423778556  0  0      0 394280  94292 190832    0    0     0    12 1041  141  0  0 100  0
1423778557  0  0      0 394280  94292 190832    0    0     0     0 1044  161  0  0 100  0
1423778558  0  0      0 394280  94292 190832    0    0     0     0 1037  147  0  0 100  0
1423778559  0  0      0 394280  94292 190832    0    0     0     0 1080  203  0  0 100  0
1423778560  0  0      0 394280  94292 190832    0    0     0     0 1048  170  0  0 100  0
1423778561  0  0      0 394280  94292 190832    0    0     0     0 1040  130  0  0 100  0
1423778562  0  0      0 394280  94300 190824    0    0     0    44 1057  181  0  0 100  0
1423778563  0  0      0 394280  94300 190832    0    0     0     0 1072  174  0  0 100  0
1423778564  0  0      0 394280  94300 190832    0    0     0     4 1042  135  0  0 100  0
1423778565  0  0      0 394280  94300 190832    0    0     0     0 1068  166  0  0 100  0
1423778566  0  0      0 394280  94300 190832    0    0     0    16 1061  197  0  1 99  0
1423778567  0  0      0 394296  94300 190832    0    0     0     0 1069  165  0  0 100  0
1423778568  0  0      0 394280  94300 190836    0    0     0     0 1043  168  0  0 100  0
1423778569  0  0      0 394280  94308 190828    0    0     0    80 1053  163  0  0 100  0
1423778570  0  0      0 394280  94308 190828    0    0     0     0 1044  143  0  0 100  0
1423778571  0  0      0 394280  94308 190836    0    0     0     0 1070  174  0  0 100  0
1423778572  0  0      0 394280  94308 190836    0    0     0     0 1043  159  0  0 100  0
1423778573  0  0      0 394280  94308 190836    0    0     0     0 1042  150  0  0 100  0
1423778574  0  0      0 394280  94308 190836    0    0     0     0 1043  149  0  0 100  0
1423778575  0  0      0 394280  94308 190836    0    0     0     0 1097  188  0  0 100  0
1423778576  0  0      0 394280  94308 190836    0    0     0    12 1047  157  0  0 100  0
1423778577  0  0      0 394280  94308 190832    0    0     0     0 1041  142  0  0 100  0
1423778578  0  0      0 394280  94308 190832    0    0     0     0 1046  167  0  0 100  0
1423778579  0  0      0 394280  94308 190832    0    0     0     0 1071  165  0  0 100  0
1423778580  0  0      0 394280  94308 190836    0    0     0     0 1052  189  0  0 100  0
1423778581  0  0      0 394280  94308 190836    0    0     0     0 1042  165  0  0 100  0
1423778582  0  0      0 394280  94316 190828    0    0     0    64 1057  174  0  0 100  0
1423778583  0  0      0 394280  94316 190836    0    0     0     0 1078  188  0  0 100  0
1423778584  0  0      0 394280  94316 190836    0    0     0    72 1130  237  0  0 100  0
1423778585  0  0      0 394280  94316 190836    0    0     0     0 1068  165  0  0 100  0
1423778586  0  0      0 394280  94316 190836    0    0     0    12 1046  160  0  0 100  0
1423778587  0  0      0 394280  94316 190836    0    0     0     0 1078  177  0  0 100  0
1423778588  0  0      0 394280  94316 190836    0    0     0     0 1046  165  0  0 100  0
1423778589  0  0      0 394280  94316 190836    0    0     0     0 1043  159  0  0 100  0
1423778590  0  0      0 394280  94316 190836    0    0     0     0 1044  158  0  0 100  0
1423778591  0  0      0 394280  94316 190836    0    0     0     0 1070  152  0  0 100  0
1423778592  0  0      0 394280  94324 190828    0    0     0    44 1051  157  0  0 100  0
1423778593  0  0      0 394280  94324 190836    0    0     0     0 1044  158  0  0 100  0
1423778594  0  0      0 394280  94324 190836    0    0     0     0 1046  152  0  0 100  0
1423778595  0  0      0 394280  94324 190836    0    0     0     0 1101  188  0  0 100  0
1423778596  0  0      0 394280  94324 190836    0    0     0    12 1046  168  0  0 100  0
1423778597  0  0      0 394280  94324 190836    0    0     0     0 1043  140  0  0 100  0
1423778598  0  0      0 394280  94324 190836    0    0     0     0 1038  149  0  0 100  0
1423778599  0  0      0 394280  94324 190836    0    0     0     0 1071  167  0  0 100  0
1423778600  0  0      0 394280  94324 190836    0    0     0     0 1044  147  0  0 100  0
1423778601  0  0      0 394280  94324 190836    0    0     0     0 1039  153  0  0 100  0
1423778602  0  0      0 394280  94332 190828    0    0     0    44 1052  164  0  0 100  0
1423778603  0  0      0 394280  94332 190828    0    0     0     0 1074  173  0  0 100  0
1423778604  0  0      0 394280  94332 190836    0    0     0     0 1041  150  0  0 100  0
1423778605  0  0      0 394280  94332 190836    0    0     0     0 1064  162  0  0 100  0
1423778606  0  0      0 394280  94332 190836    0    0     0    12 1052  176  0  0 100  0
1423778607  0  0      0 394280  94332 190836    0    0     0     0 1074  179  0  0 100  0
1423778608  0  0      0 394280  94332 190836    0    0     0     0 1044  158  0  0 100  0
1423778609  0  0      0 394280  94332 190836    0    0     0     0 1041  157  0  0 100  0
1423778610  0  0      0 394280  94332 190836    0    0     0     0 1043  158  0  0 100  0
1423778611  0  0      0 394280  94332 190836    0    0     0     0 1099  202  0  0 100  0
1423778612  0  0      0 394280  94340 190828    0    0     0    44 1053  152  0  0 100  0
1423778613  0  0      0 394280  94340 190836    0    0     0     0 1041  153  0  0 100  0
1423778614  0  0      0 394280  94340 190836    0    0     0     4 1046  157  0  0 100  0
1423778615  0  0      0 394280  94340 190836    0    0     0     0 1098  186  0  0 100  0
1423778616  0  0      0 394280  94340 190836    0    0     0    16 1062  209  0  0 99  0
1423778617  0  0      0 394296  94340 190836    0    0     0     0 1044  152  0  0 100  0
1423778618  0  0      0 394280  94340 190840    0    0     0     0 1036  133  0  0 100  0
1423778619  0  0      0 394280  94340 190840    0    0     0     0 1069  175  0  0 100  0
1423778620  0  0      0 394280  94348 190832    0    0     0    80 1052  164  0  0 100  0
1423778621  0  0      0 394280  94348 190832    0    0     0     0 1043  148  0  0 100  0
1423778622  0  0      0 394248  94348 190840    0    0     0     0 1037  137  0  0 100  0
1423778623  0  0      0 394248  94348 190840    0    0     0     0 1084  204  0  0 100  0
1423778624  0  0      0 394248  94348 190840    0    0     0    72 1125  206  0  0 100  0
1423778626  1  0      0 394248  94348 190840    0    0     0     0 1068  169  0  0 100  0
1423778627  0  0      0 394248  94348 190840    0    0     0    12 1091  212  0  0 100  0
1423778628  0  0      0 394248  94348 190840    0    0     0     0 1058  162  0  0 100  0
1423778629  0  0      0 394248  94348 190840    0    0     0     0 1053  168  0  0 100  0
1423778630  0  0      0 394248  94348 190840    0    0     0     0 1050  154  0  0 100  0
1423778631  0  0      0 394248  94348 190840    0    0     0     0 1080  163  0  0 100  0
1423778632  0  0      0 394248  94356 190832    0    0     0    64 1079  202  0  0 100  0
1423778633  0  0      0 394248  94356 190840    0    0     0     0 1053  160  0  0 100  0
1423778634  0  0      0 394248  94356 190840    0    0     0     0 1052  160  0  0 100  0
1423778635  0  0      0 394248  94356 190840    0    0     0     0 1111  202  0  0 100  0
1423778636  0  0      0 394248  94356 190840    0    0     0     0 1060  170  0  0 100  0
1423778637  0  0      0 394168  94356 190840    0    0     0    16 1079  211  0  0 99  0
1423778638  0  0      0 394216  94356 190844    0    0     0     0 1046  148  0  0 100  0
1423778639  0  0      0 394216  94356 190844    0    0     0     0 1079  170  0  0 100  0
1423778640  0  0      0 394216  94356 190844    0    0     0     0 1051  141  0  0 100  0
1423778641  0  0      0 394216  94356 190844    0    0     0     0 1046  143  0  0 100  0
1423778642  0  0      0 394216  94364 190836    0    0     0    68 1061  171  0  0 100  0
1423778643  0  0      0 394216  94364 190844    0    0     0     0 1082  173  0  0 100  0
1423778644  0  0      0 394216  94364 190844    0    0     0     0 1049  148  0  0 100  0
1423778645  0  0      0 394216  94364 190844    0    0     0     0 1084  184  0  0 100  0
1423778646  0  0      0 394216  94364 190844    0    0     0    12 1050  145  0  0 100  0
1423778647  0  0      0 394216  94364 190844    0    0     0     0 1081  160  0  0 100  0
1423778648  0  0      0 394216  94364 190840    0    0     0     0 1050  165  0  0 100  0
1423778649  0  0      0 394216  94364 190840    0    0     0     0 1054  149  0  0 100  0
1423778650  0  0      0 394216  94364 190840    0    0     0     0 1048  153  0  0 100  0
1423778651  0  0      0 394216  94364 190840    0    0     0     0 1085  182  0  0 100  0
1423778652  0  0      0 394216  94372 190832    0    0     0    60 1069  166  0  0 100  0
1423778653  0  0      0 394216  94372 190840    0    0     0     0 1056  169  0  0 100  0
1423778654  0  0      0 394216  94372 190840    0    0     0     0 1050  156  0  0 100  0
1423778655  0  0      0 394216  94372 190840    0    0     0     0 1114  197  0  0 100  0
1423778656  0  0      0 394216  94372 190840    0    0     0    12 1056  178  0  0 100  0
1423778657  0  0      0 394216  94372 190840    0    0     0     0 1054  176  0  0 100  0
1423778658  0  0      0 394216  94372 190840    0    0     0     0 1049  162  0  0 100  0
1423778659  0  0      0 394216  94372 190840    0    0     0     4 1087  198  0  0 100  0
1423778660  0  0      0 394216  94372 190840    0    0     0     0 1049  157  0  0 100  0
1423778661  0  0      0 394216  94372 190840    0    0     0     0 1050  158  0  0 100  0
1423778662  0  0      0 394216  94380 190832    0    0     0    56 1073  189  0  0 100  0
1423778663  0  0      0 394216  94380 190840    0    0     0     0 1082  198  0  0 100  0
1423778664  0  0      0 394216  94380 190840    0    0     0    72 1139  252  0  0 100  0
1423778665  0  0      0 394216  94380 190840    0    0     0     0 1081  189  0  0 100  0
1423778666  0  0      0 393904  94380 190840    0    0     0    16 1075  222  0  0 99  0
1423778667  0  0      0 393944  94380 190840    0    0     0     0 1094  194  0  0 100  0
1423778668  0  0      0 393968  94380 190844    0    0     0     0 1052  150  0  0 100  0
1423778669  0  0      0 393968  94380 190844    0    0     0     0 1048  150  0  0 100  0
1423778670  0  0      0 393968  94380 190844    0    0     0     0 1064  177  0  0 100  0
1423778671  0  1      0 393968  94380 190844    0    0     0    68 1076  150  0  0 100  0
1423778672  0  0      0 393968  94388 190848    0    0     0     4 1068  178  0  0 99  1
1423778673  0  0      0 393968  94388 190848    0    0     0     0 1060  184  0  0 100  0
1423778674  0  0      0 393968  94388 190848    0    0     0     0 1049  142  0  0 100  0
1423778675  0  0      0 393968  94388 190848    0    0     0     0 1120  217  0  0 100  0
1423778677  0  0      0 393968  94396 190836    0    0     0    76 1072  191  0  0 100  0
1423778678  0  0      0 393968  94396 190844    0    0     0     0 1048  143  0  0 100  0
1423778679  0  0      0 393968  94396 190844    0    0     0     0 1080  171  0  0 100  0
1423778680  0  0      0 393968  94396 190844    0    0     0     0 1051  156  0  0 100  0
1423778681  0  0      0 393968  94396 190844    0    0     0     0 1055  146  0  0 100  0
1423778682  0  0      0 393968  94396 190844    0    0     0     0 1050  156  0  0 100  0
1423778683  0  0      0 393968  94396 190844    0    0     0     0 1088  185  0  0 100  0
1423778684  0  0      0 393968  94396 190844    0    0     0     0 1047  139  0  0 100  0
1423778685  0  0      0 393968  94396 190844    0    0     0     0 1088  194  0  0 100  0
1423778686  0  0      0 393968  94396 190844    0    0     0    12 1059  190  0  0 100  0
1423778687  0  0      0 393968  94396 190844    0    0     0     0 1088  188  0  0 100  0
1423778688  0  0      0 393968  94396 190844    0    0     0     0 1049  152  0  0 100  0
1423778689  0  0      0 393968  94396 190844    0    0     0     0 1046  141  0  0 100  0
1423778690  0  0      0 393968  94396 190844    0    0     0     0 1048  135  0  0 100  0
1423778691  0  0      0 393968  94396 190844    0    0     0     0 1082  179  0  0 100  0
1423778692  0  0      0 393968  94404 190836    0    0     0    44 1059  161  0  0 100  0
1423778693  0  0      0 393968  94404 190836    0    0     0     0 1051  137  0  0 100  0
1423778694  0  0      0 393968  94404 190844    0    0     0     0 1055  164  0  0 100  0
1423778695  0  0      0 393968  94404 190844    0    0     0     0 1102  174  0  0 100  0
1423778696  0  0      0 393968  94404 190844    0    0     0    12 1056  148  0  0 100  0
1423778697  0  0      0 393968  94404 190844    0    0     0     0 1051  154  0  0 100  0
1423778698  0  0      0 393968  94404 190844    0    0     0     0 1052  154  0  0 100  0
1423778699  0  0      0 393968  94404 190844    0    0     0     4 1090  185  0  0 100  0
1423778700  0  0      0 393968  94404 190844    0    0     0     0 1054  171  0  0 100  0
1423778701  0  0      0 393968  94404 190844    0    0     0     0 1054  176  0  0 100  0
1423778702  0  0      0 393968  94412 190836    0    0     0    44 1061  161  0  0 100  0
1423778703  0  0      0 393968  94412 190844    0    0     0     0 1084  184  0  0 100  0
1423778704  0  0      0 393968  94412 190844    0    0     0    64 1129  216  0  0 100  0
1423778705  0  0      0 393968  94412 190844    0    0     0     0 1078  172  0  0 100  0
1423778706  0  0      0 393968  94412 190844    0    0     0    12 1063  178  0  0 100  0
1423778707  0  0      0 393968  94412 190844    0    0     0     0 1080  180  0  0 100  0
1423778708  0  0      0 393968  94412 190844    0    0     0     0 1052  150  0  0 100  0
1423778709  0  0      0 393968  94412 190844    0    0     0     0 1052  158  0  0 100  0
1423778710  0  0      0 393968  94420 190836    0    0     0    56 1067  177  0  0 100  0
1423778711  0  0      0 393968  94420 190836    0    0     0     0 1080  163  0  0 100  0
1423778712  0  0      0 393968  94420 190844    0    0     0     0 1053  147  0  0 100  0
1423778713  0  0      0 393968  94420 190844    0    0     0     0 1048  153  0  0 100  0
1423778714  0  0      0 393968  94420 190844    0    0     0     0 1054  140  0  0 100  0
1423778715  0  0      0 393968  94420 190844    0    0     0     0 1106  195  0  0 100  0
1423778716  1  0      0 393616  94420 190844    0    0     0    16 1082  252  1  1 98  0
1423778717  0  0      0 393616  94420 190844    0    0     0     0 1057  154  0  0 100  0
1423778718  0  0      0 393704  94420 190848    0    0     0     0 1075  177  0  0 100  0
1423778719  0  0      0 393720  94420 190852    0    0     0     0 1083  197  0  0 100  0
1423778720  0  0      0 393720  94420 190852    0    0     0     0 1052  156  0  0 100  0
1423778721  0  0      0 393720  94420 190852    0    0     0     0 1051  144  0  0 100  0
1423778722  0  0      0 393720  94428 190844    0    0     0    76 1061  164  0  0 100  0
1423778723  0  0      0 393720  94428 190852    0    0     0     0 1082  167  0  0 100  0
1423778724  0  0      0 393720  94428 190852    0    0     0     0 1059  166  0  0 100  0
1423778725  0  0      0 393720  94428 190852    0    0     0     0 1083  184  0  0 100  0
1423778726  0  0      0 393720  94428 190852    0    0     0    12 1067  159  0  0 100  0
1423778728  0  0      0 393720  94428 190848    0    0     0     0 1082  184  0  0 100  0
1423778729  0  0      0 393720  94428 190848    0    0     0     0 1060  176  0  0 100  0
1423778730  0  0      0 393720  94428 190848    0    0     0     0 1053  149  0  0 100  0
1423778731  0  0      0 393720  94428 190848    0    0     0     0 1088  195  0  0 100  0
1423778732  0  0      0 393720  94436 190840    0    0     0    60 1067  169  0  0 100  0
1423778733  0  0      0 393720  94436 190848    0    0     0     0 1050  138  0  0 100  0
1423778734  0  0      0 393720  94436 190848    0    0     0     0 1059  188  0  0 100  0
1423778735  0  0      0 393720  94436 190848    0    0     0     0 1113  209  0  0 100  0
1423778736  0  0      0 393720  94436 190848    0    0     0     0 1053  137  0  0 100  0
1423778737  0  0      0 393720  94436 190848    0    0     0    12 1063  183  0  0 100  0
1423778738  0  0      0 393720  94436 190848    0    0     0     0 1056  163  0  0 100  0
1423778739  0  0      0 393720  94436 190848    0    0     0     0 1079  174  0  0 100  0
1423778740  0  0      0 393720  94436 190848    0    0     0     0 1055  154  0  0 100  0
1423778741  0  0      0 393720  94436 190848    0    0     0     0 1049  153  0  0 100  0
1423778742  0  0      0 393720  94444 190840    0    0     0    44 1066  167  0  0 100  0
1423778743  0  0      0 393720  94444 190848    0    0     0     0 1083  171  0  0 100  0
1423778744  0  0      0 393720  94444 190848    0    0     0    76 1126  219  0  0 100  0
1423778745  0  0      0 393720  94444 190848    0    0     0     0 1090  175  0  0 100  0
1423778746  0  0      0 393720  94444 190848    0    0     0    12 1058  160  0  0 100  0
1423778747  0  0      0 393720  94444 190848    0    0     0     0 1082  184  0  0 100  0
1423778748  0  0      0 393720  94444 190848    0    0     0     0 1052  158  0  0 100  0
1423778749  0  0      0 393720  94444 190848    0    0     0     8 1057  155  0  0 100  0
1423778750  0  0      0 393720  94444 190848    0    0     0     0 1054  154  0  0 100  0
1423778751  0  0      0 393720  94444 190848    0    0     0     0 1081  182  0  0 100  0
1423778752  0  0      0 393720  94452 190840    0    0     0    56 1065  161  0  0 100  0
1423778753  0  0      0 393720  94452 190848    0    0     0     0 1051  154  0  0 100  0
1423778754  0  0      0 393720  94452 190848    0    0     0     0 1049  155  0  0 100  0
1423778755  0  0      0 393720  94452 190848    0    0     0     0 1121  222  0  0 100  0
1423778756  0  0      0 393720  94452 190848    0    0     0    12 1064  213  0  0 100  0
1423778757  0  0      0 393720  94452 190848    0    0     0     0 1054  180  0  0 100  0
1423778758  0  0      0 393720  94452 190848    0    0     0     0 1057  185  0  0 100  0
1423778759  1  0      0 393720  94452 190848    0    0     0     0 1086  212  0  0 100  0
1423778760  0  0      0 393720  94452 190848    0    0     0     0 1050  169  0  0 100  0
1423778761  0  0      0 393720  94452 190848    0    0     0     0 1050  168  0  0 100  0
1423778762  0  0      0 393720  94460 190840    0    0     0    44 1067  191  0  0 100  0
1423778763  0  0      0 393720  94460 190848    0    0     0     0 1084  203  0  0 100  0
1423778764  0  0      0 393720  94460 190848    0    0     0     0 1051  169  0  0 100  0
1423778765  0  0      0 393720  94460 190848    0    0     0     0 1078  199  0  0 100  0
1423778766  0  0      0 393756  94460 190852    0    0     0    16 1078  253  1  1 98  0
1423778767  0  0      0 393852  94460 190856    0    0     0     0 1089  184  0  0 100  0
1423778768  0  0      0 393844  94460 190856    0    0     0     0 1050  168  0  0 100  0
1423778769  0  0      0 393844  94460 190856    0    0     0     0 1058  171  0  0 100  0
1423778770  0  0      0 393844  94468 190848    0    0     0    72 1067  170  0  0 100  0
1423778771  0  0      0 393844  94468 190856    0    0     0     0 1086  184  0  0 100  0
1423778772  0  0      0 393844  94468 190856    0    0     0     0 1053  167  0  0 100  0
1423778773  0  0      0 393844  94468 190856    0    0     0     0 1056  151  0  0 100  0
1423778774  0  0      0 393844  94468 190856    0    0     0     0 1053  157  0  0 100  0
1423778775  0  0      0 393844  94468 190856    0    0     0     0 1113  201  0  0 100  0
1423778776  0  0      0 393844  94468 190856    0    0     0    12 1059  168  0  0 100  0
1423778777  0  0      0 393844  94468 190852    0    0     0     0 1068  187  0  0 100  0
1423778779  0  0      0 393844  94468 190852    0    0     0     0 1086  194  0  0 100  0
1423778780  0  0      0 393844  94468 190852    0    0     0     0 1051  144  0  0 100  0
1423778781  0  0      0 393844  94468 190852    0    0     0     0 1048  153  0  0 100  0
1423778782  0  0      0 393844  94476 190844    0    0     0    60 1068  169  0  0 100  0
1423778783  0  0      0 393844  94476 190852    0    0     0     0 1080  157  0  0 100  0
1423778784  0  0      0 393844  94476 190852    0    0     0     0 1055  177  0  0 100  0
1423778785  0  0      0 393844  94476 190852    0    0     0    72 1164  253  0  0 100  0
1423778786  0  0      0 393844  94476 190852    0    0     0     0 1048  142  0  0 100  0
1423778787  0  0      0 393844  94476 190852    0    0     0    12 1097  222  0  0 100  0
1423778788  0  0      0 393844  94476 190852    0    0     0     0 1051  174  0  0 100  0
1423778789  0  0      0 393844  94476 190852    0    0     0     0 1058  188  0  0 100  0
1423778790  0  0      0 393844  94476 190852    0    0     0     0 1056  187  0  0 100  0
1423778791  0  0      0 393844  94476 190852    0    0     0     0 1078  182  0  0 100  0
1423778792  0  0      0 393844  94484 190844    0    0     0    44 1069  190  0  0 100  0
1423778793  0  0      0 393844  94484 190852    0    0     0     0 1055  170  0  0 100  0
1423778794  0  0      0 393844  94484 190852    0    0     0     0 1045  156  0  0 100  0
1423778795  0  0      0 393844  94484 190852    0    0     0     0 1109  207  0  0 100  0
1423778796  0  0      0 393844  94484 190852    0    0     0    12 1057  187  0  0 100  0
1423778797  0  0      0 393844  94484 190852    0    0     0     0 1052  167  0  0 100  0
1423778798  0  0      0 393844  94484 190852    0    0     0     0 1054  178  0  0 100  0
1423778799  0  0      0 393844  94484 190852    0    0     0     4 1086  191  0  0 100  0
1423778800  0  0      0 393844  94484 190852    0    0     0     0 1052  164  0  0 100  0
1423778801  0  0      0 393844  94484 190852    0    0     0     0 1060  175  0  0 100  0
1423778802  0  0      0 393844  94492 190844    0    0     0    56 1062  176  0  0 100  0
1423778803  0  0      0 393844  94492 190852    0    0     0     0 1089  205  0  0 100  0
1423778804  0  0      0 393844  94492 190852    0    0     0     0 1043  143  0  0 100  0
1423778805  0  0      0 393844  94492 190852    0    0     0     0 1081  186  0  0 100  0
1423778806  0  0      0 393844  94492 190852    0    0     0    12 1054  183  0  0 100  0
1423778807  0  0      0 393844  94492 190852    0    0     0     0 1084  179  0  0 100  0
1423778808  0  0      0 393844  94492 190852    0    0     0     0 1051  171  0  0 100  0
1423778809  0  0      0 393844  94492 190852    0    0     0     0 1053  169  0  0 100  0
1423778810  0  0      0 393844  94492 190852    0    0     0     0 1052  164  0  0 100  0
1423778811  0  0      0 393844  94492 190852    0    0     0     0 1079  186  0  0 100  0
1423778812  0  0      0 393844  94500 190844    0    0     0    48 1075  193  0  0 100  0
1423778813  1  0      0 393844  94500 190856    0    0     0     0 1053  158  0  0 100  0
1423778814  0  0      0 393844  94500 190856    0    0     0     0 1051  184  0  0 100  0
1423778815  0  0      0 393844  94500 190856    0    0     0     0 1111  216  0  0 100  0
1423778816  0  0      0 393844  94500 190856    0    0     0    12 1057  186  0  0 100  0
1423778817  0  0      0 393696  94508 190848    0    0     0    52 1092  235  0  0 99  0
1423778818  0  0      0 393704  94508 190860    0    0     0     0 1047  155  0  0 100  0
1423778819  0  0      0 393704  94508 190860    0    0     0     0 1094  210  0  0 100  0
1423778820  0  0      0 393720  94508 190860    0    0     0     0 1069  157  0  0 100  0
1423778821  0  0      0 393720  94508 190860    0    0     0     0 1053  165  0  0 100  0
1423778822  0  0      0 393720  94508 190860    0    0     0     0 1057  173  0  0 100  0
1423778823  0  0      0 393720  94516 190860    0    0     0    52 1096  190  0  0 100  0
1423778824  0  0      0 393720  94516 190860    0    0     0    72 1065  170  0  0 100  0
1423778825  0  0      0 393720  94516 190860    0    0     0     0 1151  240  0  0 100  0
1423778826  0  0      0 393720  94516 190860    0    0     0    12 1062  174  0  0 100  0
1423778827  0  0      0 393720  94516 190856    0    0     0     0 1083  179  0  0 100  0
1423778828  0  0      0 393720  94516 190856    0    0     0     0 1060  171  0  0 100  0
1423778830  0  0      0 393720  94516 190856    0    0     0     0 1054  145  0  0 100  0
1423778831  0  0      0 393720  94516 190856    0    0     0     0 1085  182  0  0 100  0
1423778832  0  0      0 393720  94524 190848    0    0     0    60 1064  176  0  0 99  1
1423778833  0  0      0 393720  94524 190848    0    0     0     0 1051  134  0  0 100  0
1423778834  0  0      0 393720  94524 190856    0    0     0     0 1053  163  0  0 100  0
1423778835  0  0      0 393720  94524 190856    0    0     0     0 1112  205  0  0 100  0
1423778836  0  0      0 393720  94524 190856    0    0     0     0 1050  139  0  0 100  0
1423778837  0  0      0 393720  94524 190856    0    0     0    12 1061  166  0  0 100  0
1423778838  0  0      0 393720  94524 190856    0    0     0     0 1052  162  0  0 100  0
1423778839  0  0      0 393720  94524 190856    0    0     0     0 1087  186  0  0 100  0
1423778840  0  0      0 393720  94524 190856    0    0     0     0 1048  153  0  0 100  0
1423778841  0  0      0 393720  94524 190856    0    0     0     0 1050  153  0  0 100  0
1423778842  0  0      0 393720  94532 190848    0    0     0    44 1060  156  0  0 100  0
1423778843  0  0      0 393720  94532 190856    0    0     0     0 1089  188  0  0 100  0
1423778844  0  0      0 393720  94532 190856    0    0     0     0 1052  167  0  0 100  0
1423778845  0  0      0 393720  94532 190856    0    0     0     4 1089  179  0  0 100  0
1423778846  0  0      0 393720  94532 190856    0    0     0    12 1058  177  0  0 100  0
1423778847  0  0      0 393720  94532 190856    0    0     0     0 1086  178  0  0 100  0
1423778848  0  0      0 393720  94532 190856    0    0     0     0 1058  171  0  0 100  0
1423778849  0  0      0 393720  94532 190856    0    0     0     0 1055  156  0  0 100  0
1423778850  0  0      0 393720  94540 190848    0    0     0    56 1059  175  0  0 100  0
1423778851  1  0      0 393720  94540 190848    0    0     0     0 1099  202  1  1 98  0
1423778852  0  0      0 391392  94540 190856    0    0     0     0 1201  563 18  4 78  0
1423778853  0  0      0 391244  94540 190860    0    0     0     0 1081  254  0  1 99  0
1423778854  0  0      0 391628  94540 190860    0    0     0     0 1071  216  1  1 99  0
1423778855  0  0      0 391400  94540 190860    0    0     0     0 1112  207  0  1 99  0
1423778856  0  0      0 391376  94540 190860    0    0     0    12 1074  201  0  0 100  0
1423778857  0  0      0 391408  94540 190860    0    0     0     0 1051  143  0  0 100  0
1423778858  0  0      0 391408  94548 190860    0    0     0    76 1069  195  0  0 99  0
1423778859  0  0      0 391376  94548 190864    0    0     0     0 1103  235  0  0 100  0
1423778860  0  0      0 391408  94548 190864    0    0     0     0 1058  167  0  0 100  0
1423778861  0  0      0 391408  94548 190864    0    0     0     0 1062  190  0  0 100  0
1423778862  0  0      0 391408  94548 190864    0    0     0     0 1058  176  0  0 100  0
1423778863  0  0      0 390500  94556 190864    0    0     0    36 1132  269  8  0 91  0
1423778864  0  0      0 390516  94556 190864    0    0     0    72 1102  220  2  0 98  0
1423778865  0  0      0 390516  94556 190868    0    0     0     0 1106  185  0  0 100  0
1423778866  0  0      0 390352  94556 190868    0    0     0    16 1112  333  1  1 98  0
1423778867  0  0      0 390352  94556 190872    0    0     0     0 1105  250  0  0 100  0
1423778868  0  0      0 390392  94564 190864    0    0     0    96 1115  352  1  0 95  4
1423778869  0  0      0 390392  94564 190872    0    0     0     0 1068  198  1  0 99  0
1423778870  0  0      0 390392  94564 190872    0    0     0     0 1062  181  1  0 99  0
1423778871  0  0      0 390392  94564 190872    0    0     0     0 1093  211  0  0 100  0
